OriginalIndex,TargetIndex,ProposedResidualScaleMode,ProposedResidualScaleGain,ProposedZoomEnabled,ProposedZoomPreserveOmniRMS,ProposedZoomDepthCoeff,ProposedZoomDistance_m,Original_RMS_dB,Original_IntegratedLoudness_LUFS,Original_WaveformErrorToTarget_dB,Original_PBC2ToTarget,Original_C50_dB,Original_DRR_dB,Original_T60_s,Original_T60Fit_R2,Original_T60FitRange,Original_EDCSimilarityRMSE_dB,Original_DirectArrival_ms,Baseline_RMS_dB,Baseline_IntegratedLoudness_LUFS,Baseline_WaveformErrorToTarget_dB,Baseline_PBC2ToTarget,Baseline_C50_dB,Baseline_DRR_dB,Baseline_T60_s,Baseline_T60Fit_R2,Baseline_T60FitRange,Baseline_EDCSimilarityRMSE_dB,Baseline_DirectArrival_ms,Proposed_RMS_dB,Proposed_IntegratedLoudness_LUFS,Proposed_WaveformErrorToTarget_dB,Proposed_PBC2ToTarget,Proposed_C50_dB,Proposed_DRR_dB,Proposed_T60_s,Proposed_T60Fit_R2,Proposed_T60FitRange,Proposed_EDCSimilarityRMSE_dB,Proposed_DirectArrival_ms,Target_RMS_dB,Target_IntegratedLoudness_LUFS,Target_WaveformErrorToTarget_dB,Target_PBC2ToTarget,Target_C50_dB,Target_DRR_dB,Target_T60_s,Target_T60Fit_R2,Target_T60FitRange,Target_EDCSimilarityRMSE_dB,Target_DirectArrival_ms
1,11,full,1,1,1,1,0.5,-46.2240927885674,-29.3581884478413,-43.5276583340613,30.1264234531972,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.63283328345283,8.64583333333333,-46.0687498023157,-29.1598791926865,-44.8484340329454,31.7093695412667,8.08670616744808,1.03229325281463,0.914086693856973,0.978254380198904,-5 to -55 dB,2.1033160787682,7.97916666666667,-46.0541814321593,-29.1319830597263,-44.8433761834205,31.9154944010596,8.06653864595628,0.999317527783125,0.914377591959135,0.978160809480889,-5 to -55 dB,2.11465240593065,7.97916666666667,-46.8720960514217,-29.0861995153498,-Inf,0,6.59800391272649,-1.67360797863122,0.966326343717234,0.98553716722873,-5 to -55 dB,0,8.10416666666667
1,12,full,1,1,1,1,0.55,-46.2240927885674,-29.3581884478413,-43.5822166076764,30.5756236521384,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.27247140718556,8.64583333333333,-46.0417840218461,-29.1333839834233,-44.2501832703756,32.5756681269047,8.11725871454753,1.06694861090633,0.913924284920449,0.97822674304841,-5 to -55 dB,1.81540954746402,7.9375,-46.0445770235153,-29.1342129384038,-44.2597593838975,32.5691321070401,8.07700015952967,1.07331503511818,0.914260848829591,0.978155478496376,-5 to -55 dB,1.81144885727754,7.9375,-46.9027689043639,-29.1361672178058,-Inf,0,6.86472368985495,-2.17226884632309,0.962432838562978,0.980609608266255,-5 to -55 dB,0,8.0625
1,13,full,1,1,1,1,0.6,-46.2240927885674,-29.3581884478413,-43.6012221682834,34.6283381317539,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.37617257664084,8.64583333333333,-46.022817983545,-29.1392636763507,-44.763627333846,37.3301340873626,8.14142037806918,1.11564025788306,0.912882796819581,0.978213943120356,-5 to -55 dB,1.76770066042563,7.89583333333333,-46.0100043947172,-29.1009571566705,-44.7822187316926,37.6557103391106,8.11316750910442,1.08631585503324,0.912162724022144,0.978103403294439,-5 to -55 dB,1.77534014225179,7.89583333333333,-46.8374941351623,-29.0246742858823,-Inf,0,6.33720606359897,-1.93091626864638,0.908992466557001,0.98834978025762,-5 to -55 dB,0,8.02083333333333
1,14,full,1,1,1,1,0.65,-46.2240927885674,-29.3581884478413,-43.5431113346364,38.2028050698581,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.21022494824911,8.64583333333333,-45.9872834551351,-29.086745111597,-44.2887890942907,37.6030017537533,8.18068131742969,1.12773493203945,0.911657614651503,0.978171432525799,-5 to -55 dB,1.69380462323566,7.875,-45.9835987319544,-29.0722856381971,-44.3030408199719,37.8862555957228,8.14192079203374,1.11927760394009,0.911616920447795,0.978075207823478,-5 to -55 dB,1.69469316977397,7.875,-46.8430550685355,-28.9934986501303,-Inf,0,6.34008615380387,-2.38802286982208,0.926659662480295,0.98472608756487,-5 to -55 dB,0,8
1,15,full,1,1,1,1,0.7,-46.2240927885674,-29.3581884478413,-43.4547067832204,40.9704238071311,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.53605738945595,8.64583333333333,-45.9818023217989,-29.0870449357939,-43.9303572160186,41.2924424500284,7.60590922012709,1.19463650915961,0.924756974935654,0.978467112692323,-5 to -55 dB,1.65144226232141,7.95833333333333,-45.9688799696024,-29.0553619918004,-43.9344121471864,41.0394718192036,8.1558036259498,1.16159899430101,0.911040039336211,0.978052050136892,-5 to -55 dB,2.08965254477273,7.83333333333333,-46.6288297897921,-28.7752891371434,-Inf,0,6.42752217223355,-2.20744656442677,0.955922260978906,0.983045306076388,-5 to -55 dB,0,7.95833333333333
1,16,full,1,1,1,1,0.75,-46.2240927885674,-29.3581884478413,-43.5346594754001,36.0909373844514,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.01958600339042,8.64583333333333,-45.9624941777664,-29.1227181080653,-43.8042837247195,37.4081505903455,7.62613551316623,1.23522372881695,0.924042813505035,0.978482713012669,-5 to -55 dB,2.15764513739932,7.9375,-45.9527862062981,-29.0931532557657,-43.8206073769853,37.7139334456432,8.16688572967621,1.20993618842138,0.910679366501908,0.978037282860745,-5 to -55 dB,2.60617006778094,7.8125,-46.5813575189225,-28.9178819870904,-Inf,0,6.58582868444044,-2.05597357946754,0.99584322594918,0.979854497901262,-5 to -55 dB,0,7.9375
1,17,full,1,1,1,1,0.8,-46.2240927885674,-29.3581884478413,-43.5554583302932,32.2428369121978,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.68817769733029,8.64583333333333,-45.9358086810771,-29.1081440324708,-43.3935448417275,34.9451291921426,7.8180525429755,1.24368947362489,0.918461123009552,0.978424203796744,-5 to -55 dB,1.93854419583218,7.875,-45.9357598245007,-29.0865237804432,-43.3978687629289,34.411632259303,7.60926809091919,1.2440523959413,0.923089484452243,0.978379335046645,-5 to -55 dB,1.82533728167489,7.89583333333333,-46.4325133592359,-29.0105043586862,-Inf,0,6.48157654638603,-2.09662012904444,0.94899071036939,0.983658457513422,-5 to -55 dB,0,7.89583333333333
1,18,full,1,1,1,1,0.85,-46.2240927885674,-29.3581884478413,-43.4164743819916,29.6951084035489,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.50999302885022,8.64583333333333,-45.9334097193274,-29.162894244496,-43.3332605899987,33.8359890865474,7.81792560294705,1.29918746790277,0.918329142198555,0.978436141007284,-5 to -55 dB,1.77074082729587,7.85416666666667,-45.936229169122,-29.1322542046069,-43.34547229951,32.9199096325087,7.60274253306957,1.30647809846428,0.923227036172614,0.978380515308117,-5 to -55 dB,1.6485026691923,7.875,-46.3718317377734,-28.9260026399122,-Inf,0,6.98235577523473,-2.13906267123435,0.949262808131282,0.986469621849793,-5 to -55 dB,0,7.875
1,19,full,1,1,1,1,0.9,-46.2240927885674,-29.3581884478413,-43.2651637697825,33.3512226768432,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.48851401784546,8.64583333333333,-45.9159693173961,-29.1378168171269,-43.1023418571486,36.0220922069335,7.83453606820607,1.32195466546045,0.917616801777634,0.9784179232,-5 to -55 dB,1.75722016749705,7.83333333333333,-45.9175346842357,-29.1199225936828,-43.1185280434885,35.5123502243713,7.62349128547189,1.32779544661976,0.92239647561235,0.978379107311434,-5 to -55 dB,1.64010659101484,7.85416666666667,-46.1252341136902,-28.834987672347,-Inf,0,7.17340949226551,-1.58464028548787,0.96862951403855,0.984632789427612,-5 to -55 dB,0,7.85416666666667
1,20,full,1,1,1,1,0.95,-46.2240927885674,-29.3581884478413,-43.2176486505702,30.1898288572377,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.45006601557078,8.64583333333333,-45.912862409756,-29.1453722877527,-42.9319111471685,32.6932742221752,7.8285405525739,1.37654547234497,0.917298353346628,0.978420695585081,-5 to -55 dB,1.71605582488581,7.8125,-45.9185477218785,-29.1199076787259,-42.9504637003059,31.8256065407329,7.61589808997099,1.39159921097837,0.922670525285001,0.978378142315367,-5 to -55 dB,1.59610071940758,7.83333333333333,-46.0431525225309,-28.8048735510328,-Inf,0,7.29460133803481,-1.81121369955504,0.963029430713793,0.983251233875828,-5 to -55 dB,0,7.83333333333333
